customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag
4202,57,North,Salaried,Manufacturing,2024Q4,48731.0,747.0,28.12,94.42,76.87,54359.0,0.2769,0.61743,0
4203,57,North,Salaried,Retail,2025Q2,109214.0,708.0,42.39,83.41,74.14,40210.0,0.382,0.71273,0
4204,49,West,Salaried,Transport,2025Q3,81223.0,720.0,24.9,17.0,69.78,31664.0,0.1851,0.19095,0
4205,38,North,Business,Manufacturing,2025Q1,97670.0,660.0,25.66,57.23,49.61,157001.0,0.3193,0.44104,0
4206,49,South,Salaried,Healthcare,2025Q4,92757.0,785.0,55.44,39.13,86.25,95316.0,0.4121,0.43839,0
4207,26,East,Salaried,Healthcare,2025Q4,74751.0,669.0,30.55,53.94,58.02,12145.0,0.3623,0.47038,0
4208,38,South,Salaried,Retail,2025Q3,104013.0,688.0,13.08,47.35,94.24,72559.0,0.2519,0.39882,0
4209,52,North,SelfEmployed,Healthcare,2025Q3,67936.0,693.0,30.62,9.33,61.17,45966.0,0.415,0.20151,0
4210,62,North,Salaried,Retail,2025Q3,75801.0,541.0,48.31,33.39,54.47,139904.0,0.2567,0.70523,0
4211,67,North,Business,Transport,2024Q4,62304.0,758.0,58.84,16.3,89.18,46048.0,0.1403,0.38903,0
4212,51,East,Business,Construction,2025Q1,115008.0,658.0,67.72,49.01,71.21,91292.0,0.474,0.76166,1
4213,31,South,Salaried,Retail,2024Q4,77322.0,748.0,54.77,86.66,79.7,90584.0,0.2296,0.75432,0
4214,46,North,Salaried,Retail,2025Q3,94951.0,685.0,35.73,94.6,62.46,41166.0,0.4447,0.72932,0
4215,48,East,Salaried,Manufacturing,2025Q1,65463.0,685.0,27.95,89.98,88.78,36131.0,0.3216,0.73903,1
4216,47,West,Salaried,Healthcare,2025Q3,101175.0,649.0,17.78,93.71,90.47,302258.0,0.4275,0.75803,0
4217,39,North,Salaried,Transport,2025Q1,99320.0,786.0,47.66,6.37,64.02,96210.0,0.2558,0.16227,0
4218,65,South,Business,Construction,2025Q4,39363.0,799.0,40.59,70.65,53.24,75754.0,0.4526,0.37606,0
4219,47,East,SelfEmployed,IT,2024Q4,80103.0,765.0,50.66,29.57,75.62,170578.0,0.2846,0.34828,0
4220,40,South,Salaried,Retail,2025Q3,82923.0,725.0,24.23,82.91,92.5,250245.0,0.3171,0.62019,0
4221,23,South,Salaried,IT,2025Q3,72507.0,717.0,29.42,78.24,74.23,209141.0,0.0913,0.57744,0
4222,36,East,Salaried,Healthcare,2025Q2,114618.0,770.0,27.53,43.13,92.48,27936.0,0.1556,0.31717,0
4223,59,West,Salaried,Retail,2025Q4,49569.0,703.0,57.86,47.59,58.91,74819.0,0.441,0.57066,0
4224,64,West,Salaried,IT,2025Q3,68793.0,782.0,20.27,28.86,90.33,60236.0,0.27,0.18616,0
4225,49,East,SelfEmployed,Manufacturing,2024Q4,58767.0,657.0,46.51,30.99,46.19,275599.0,0.1146,0.42714,0
4226,35,East,Business,IT,2025Q4,105748.0,764.0,13.08,93.31,59.74,120405.0,0.2751,0.40353,0
4227,50,South,Salaried,Manufacturing,2025Q3,54285.0,781.0,42.97,85.0,67.2,29539.0,0.4146,0.5687,1
4228,60,East,SelfEmployed,Construction,2024Q4,34185.0,650.0,13.83,22.27,75.92,20151.0,0.2064,0.27165,0
4229,69,South,Salaried,Healthcare,2025Q2,90785.0,664.0,20.55,29.8,56.18,227554.0,0.4743,0.26764,0
4230,21,North,SelfEmployed,Transport,2025Q2,76521.0,708.0,16.78,14.78,90.83,72500.0,0.2839,0.20998,0
4231,49,East,Salaried,IT,2024Q4,106009.0,733.0,30.8,94.0,89.69,71224.0,0.3038,0.70125,0
4232,50,East,Salaried,Retail,2025Q4,100309.0,676.0,30.62,86.65,83.96,57488.0,0.257,0.7381,0
4233,60,South,Business,Healthcare,2024Q4,78938.0,715.0,59.59,54.69,46.29,40875.0,0.1244,0.55689,0
4234,66,West,Salaried,IT,2024Q4,43921.0,596.0,23.54,67.36,44.31,75168.0,0.3127,0.59483,0
4235,52,North,SelfEmployed,Retail,2025Q2,50047.0,752.0,15.18,72.32,67.4,128635.0,0.3383,0.34474,0
4236,30,South,Salaried,Retail,2025Q2,35670.0,755.0,46.21,23.34,82.09,71706.0,0.393,0.32388,0
4237,47,North,Salaried,Transport,2025Q2,76543.0,794.0,51.25,89.12,46.78,152239.0,0.2558,0.55425,1
4238,28,West,Salaried,Transport,2025Q3,63532.0,742.0,27.69,52.41,75.28,118357.0,0.1514,0.36299,0
4239,56,East,Salaried,Retail,2025Q3,75482.0,690.0,46.17,13.32,69.03,137574.0,0.5532,0.33993,0
4240,62,South,Salaried,Transport,2025Q1,84339.0,654.0,56.56,40.74,79.93,83134.0,0.3692,0.68581,0
4241,55,East,Salaried,Retail,2025Q3,127458.0,665.0,30.85,59.15,63.95,65216.0,0.3381,0.53526,1
4242,56,South,Salaried,IT,2025Q4,94522.0,705.0,41.52,36.75,78.13,32678.0,0.4734,0.44906,0
4243,68,West,Salaried,Construction,2025Q4,81783.0,663.0,18.8,67.93,48.78,145761.0,0.2301,0.44681,1
4244,56,South,SelfEmployed,Transport,2025Q2,40880.0,668.0,11.42,84.38,51.8,87483.0,0.2105,0.49683,0
4245,45,South,Salaried,Manufacturing,2024Q4,80655.0,708.0,68.88,74.47,89.68,61185.0,0.4229,0.84685,0
4246,40,West,Business,Manufacturing,2025Q2,102046.0,621.0,27.98,62.84,58.12,33015.0,0.5625,0.60141,0
4247,65,South,Salaried,Manufacturing,2024Q4,89771.0,656.0,26.73,51.09,94.2,177657.0,0.1773,0.58622,1
4248,37,North,Salaried,Construction,2025Q2,53803.0,722.0,68.39,27.9,42.54,72429.0,0.3422,0.42834,0
4249,43,East,Salaried,Retail,2025Q2,70589.0,725.0,53.69,45.95,67.27,273180.0,0.3864,0.51781,0
4250,45,West,Salaried,Retail,2025Q4,81834.0,758.0,45.12,31.37,57.87,17155.0,0.3986,0.27793,0
4251,68,South,Salaried,Healthcare,2024Q4,69797.0,719.0,51.96,89.06,94.78,91035.0,0.3071,0.82619,0
4252,69,North,Salaried,Manufacturing,2025Q1,64572.0,712.0,52.6,86.66,94.45,28282.0,0.2338,0.82743,0
4253,51,South,Salaried,Manufacturing,2025Q1,26320.0,745.0,55.8,19.02,52.94,43797.0,0.0953,0.28565,0
4254,26,South,Salaried,Retail,2025Q2,60795.0,720.0,14.03,79.04,54.7,60252.0,0.585,0.39021,0
4255,55,North,SelfEmployed,Manufacturing,2025Q2,86279.0,657.0,34.77,68.26,81.23,113210.0,0.5355,0.69336,0
4256,24,East,Salaried,Retail,2025Q4,101878.0,666.0,27.71,92.77,88.93,88471.0,0.2634,0.77838,0
4257,60,West,Salaried,Retail,2024Q4,81904.0,802.0,14.23,46.7,76.5,49828.0,0.3448,0.17141,0
4258,40,South,Salaried,Transport,2025Q2,106486.0,850.0,34.76,70.0,87.56,45790.0,0.2694,0.35571,0
4259,61,South,SelfEmployed,Retail,2025Q1,78036.0,750.0,46.97,51.61,43.48,22008.0,0.3065,0.36533,1
4260,21,South,Salaried,IT,2024Q4,58057.0,655.0,20.71,11.25,75.23,47652.0,0.3251,0.24873,0
4261,65,North,Salaried,IT,2025Q2,68150.0,814.0,28.3,9.21,78.51,43443.0,0.1965,0.10353,0
4262,46,West,Salaried,IT,2024Q4,92475.0,686.0,48.35,15.99,50.47,168305.0,0.3336,0.31358,0
4263,54,South,Salaried,IT,2025Q4,73298.0,733.0,44.76,31.66,82.79,55351.0,0.3559,0.4035,1
4264,30,South,Salaried,Construction,2025Q1,63938.0,709.0,62.13,28.32,91.93,55676.0,0.1456,0.59383,1
4265,43,East,SelfEmployed,Healthcare,2024Q4,41062.0,720.0,57.47,70.55,89.39,84701.0,0.2559,0.76259,0
4266,69,South,Salaried,Healthcare,2025Q1,57671.0,686.0,67.94,69.43,53.47,190365.0,0.1736,0.7667,1
4267,44,East,Salaried,Retail,2025Q2,70073.0,781.0,45.83,92.43,57.82,187664.0,0.2166,0.59912,0
4268,33,North,Salaried,Manufacturing,2025Q3,65467.0,700.0,51.91,32.94,67.48,389964.0,0.3138,0.47351,0
4269,49,West,Salaried,IT,2024Q4,55635.0,744.0,61.63,89.46,48.71,27439.0,0.3238,0.72442,0
4270,66,West,Salaried,Healthcare,2025Q1,118934.0,743.0,60.4,60.16,92.47,82018.0,0.3247,0.70325,0
4271,47,East,Salaried,Healthcare,2024Q4,95010.0,704.0,53.12,49.58,48.89,67989.0,0.5937,0.50876,0
4272,51,West,Salaried,IT,2025Q2,134803.0,627.0,40.02,65.11,81.88,20407.0,0.3803,0.75738,0
4273,63,North,Salaried,Construction,2025Q2,39870.0,664.0,26.39,68.25,58.78,32310.0,0.3893,0.54084,0
4274,30,South,Salaried,Construction,2025Q1,87829.0,749.0,62.63,20.47,71.55,138282.0,0.3575,0.39434,0
4275,51,East,SelfEmployed,Healthcare,2025Q4,69135.0,727.0,56.6,72.65,42.59,105735.0,0.1704,0.60778,0
4276,59,East,Salaried,Construction,2024Q4,80491.0,665.0,60.27,70.27,51.28,105176.0,0.3287,0.75262,0
4277,30,South,Salaried,Transport,2024Q4,126269.0,712.0,18.45,94.78,64.44,100030.0,0.3442,0.57206,0
4278,44,South,Salaried,IT,2025Q2,36513.0,722.0,28.89,87.08,77.25,22490.0,0.4322,0.62948,0
4279,53,North,Salaried,Healthcare,2024Q4,65682.0,742.0,35.49,66.62,82.77,33909.0,0.2107,0.53379,0
4280,34,South,Salaried,IT,2025Q1,61297.0,810.0,60.3,69.11,41.66,50242.0,0.2757,0.44542,0
4281,55,North,Salaried,Construction,2025Q3,65749.0,584.0,63.57,90.14,48.39,130714.0,0.2134,0.90978,0
4282,65,East,Business,IT,2025Q2,27233.0,777.0,27.09,92.05,80.14,80194.0,0.2637,0.55066,0
4283,54,North,SelfEmployed,Construction,2025Q3,112134.0,722.0,51.19,79.43,84.72,137714.0,0.3083,0.75333,0
4284,37,North,Salaried,Construction,2024Q4,113127.0,653.0,14.67,74.07,53.01,287538.0,0.2002,0.49005,0
4285,41,East,SelfEmployed,IT,2025Q4,94547.0,719.0,34.57,15.02,52.63,24046.0,0.4431,0.18996,0
4286,52,East,SelfEmployed,Construction,2025Q1,46541.0,790.0,39.2,79.73,44.84,67268.0,0.2256,0.40744,0
4287,23,West,Salaried,Transport,2024Q4,86941.0,806.0,55.94,27.79,48.27,67477.0,0.4267,0.22248,0
4288,35,East,SelfEmployed,Retail,2025Q1,101650.0,654.0,63.52,55.74,40.44,40941.0,0.2905,0.6846,0
4289,28,South,Salaried,IT,2024Q4,89710.0,663.0,30.24,41.48,72.44,99517.0,0.2877,0.45616,0
4290,52,West,Salaried,Retail,2024Q4,78766.0,639.0,41.66,36.1,89.71,539752.0,0.447,0.61944,0
4291,58,South,Salaried,IT,2024Q4,115265.0,723.0,48.85,32.92,48.23,37660.0,0.421,0.33835,0
4292,46,North,Salaried,Construction,2025Q2,62272.0,726.0,29.72,81.99,81.33,111472.0,0.4004,0.61231,0
4293,50,East,Salaried,Construction,2025Q3,75779.0,764.0,69.13,74.22,71.55,35181.0,0.1383,0.72875,0
4294,29,West,Salaried,Healthcare,2025Q4,95640.0,734.0,62.55,52.11,91.7,20670.0,0.4928,0.68577,0
4295,52,South,Business,Transport,2025Q3,87946.0,759.0,27.78,64.8,83.9,47593.0,0.5222,0.4351,1
4296,31,South,Business,Healthcare,2025Q3,93999.0,634.0,40.48,93.61,86.9,88525.0,0.3145,0.86856,0
4297,42,North,SelfEmployed,Retail,2025Q1,93338.0,806.0,23.85,40.78,75.15,96704.0,0.2304,0.18408,0
4298,54,North,SelfEmployed,Construction,2025Q2,93122.0,781.0,40.87,54.6,84.62,253778.0,0.2007,0.42792,0
4299,61,South,Business,Healthcare,2025Q2,70880.0,681.0,51.0,53.02,59.3,88876.0,0.3098,0.59814,0
4300,38,East,Salaried,Construction,2024Q4,62562.0,667.0,15.13,89.24,51.5,73831.0,0.2148,0.55569,0
4301,39,North,Salaried,IT,2025Q3,83428.0,751.0,62.21,36.64,90.19,131012.0,0.3192,0.55644,0
4302,38,West,Salaried,Healthcare,2025Q4,117780.0,624.0,45.62,93.76,80.39,87004.0,0.2789,0.88347,0
4303,57,West,SelfEmployed,Retail,2025Q1,79378.0,670.0,69.38,32.42,44.99,71925.0,0.1853,0.57693,0
4304,38,East,Salaried,Healthcare,2025Q2,94985.0,653.0,11.54,14.8,87.68,64457.0,0.2648,0.2504,0
4305,32,West,SelfEmployed,Construction,2024Q4,82811.0,705.0,59.89,22.22,59.19,114145.0,0.3562,0.42623,0
4306,24,North,Salaried,Manufacturing,2025Q4,130843.0,686.0,57.52,43.36,56.41,105854.0,0.2363,0.56733,0
4307,67,South,Salaried,Manufacturing,2025Q3,76552.0,667.0,17.97,63.48,74.28,60779.0,0.3036,0.50148,0
4308,63,East,SelfEmployed,Transport,2025Q4,95071.0,661.0,30.12,51.51,71.27,200583.0,0.4532,0.51732,0
4309,47,West,Salaried,Construction,2025Q2,62028.0,675.0,63.09,38.87,69.6,131876.0,0.2557,0.64783,1
4310,25,West,Salaried,IT,2025Q1,51989.0,645.0,41.11,55.58,54.02,143440.0,0.2345,0.59308,0
4311,26,South,Salaried,Healthcare,2025Q3,79827.0,740.0,34.08,80.49,92.79,38587.0,0.3604,0.64741,0
4312,33,West,Salaried,Manufacturing,2025Q1,109527.0,772.0,64.33,80.5,92.26,51057.0,0.4854,0.77744,0
4313,43,North,SelfEmployed,IT,2025Q4,95840.0,732.0,15.6,70.36,40.23,211418.0,0.3979,0.28369,1
4314,62,West,Salaried,Construction,2025Q4,27840.0,786.0,38.39,90.72,58.58,151430.0,0.2654,0.52745,0
4315,45,West,Salaried,IT,2024Q4,98321.0,664.0,49.14,58.12,42.51,27166.0,0.265,0.58775,0
4316,66,North,Salaried,Construction,2025Q3,41716.0,669.0,46.51,5.69,86.76,92473.0,0.2875,0.39855,1
4317,24,East,SelfEmployed,Transport,2025Q4,101000.0,734.0,25.86,31.18,88.76,142989.0,0.3065,0.29154,0
4318,52,North,Salaried,Healthcare,2025Q2,93610.0,741.0,43.8,34.54,68.51,35659.0,0.6456,0.34825,0
4319,64,South,Salaried,IT,2025Q2,76255.0,711.0,52.51,54.26,86.18,148372.0,0.3611,0.65428,0
4320,35,South,SelfEmployed,Healthcare,2025Q1,98181.0,709.0,45.09,86.44,78.68,75809.0,0.5646,0.75491,0
4321,46,East,Salaried,IT,2025Q2,73397.0,651.0,51.07,80.43,67.48,209808.0,0.4483,0.80908,1
4322,62,West,SelfEmployed,Construction,2025Q4,83734.0,564.0,25.36,25.9,60.01,66884.0,0.05,0.4748,1
4323,31,East,Salaried,Construction,2025Q2,44044.0,741.0,59.97,51.75,54.64,26589.0,0.2884,0.52175,0
4324,29,South,Salaried,IT,2025Q3,73595.0,764.0,36.98,64.32,54.27,105865.0,0.3413,0.38215,0
4325,31,West,Salaried,Transport,2025Q1,103097.0,686.0,69.23,93.88,70.91,33303.0,0.3695,0.89086,0
4326,22,West,Business,Construction,2025Q3,46721.0,680.0,11.4,7.82,49.17,48982.0,0.3576,0.11283,0
4327,65,North,SelfEmployed,Retail,2025Q4,100466.0,674.0,32.82,46.75,49.61,20498.0,0.1429,0.40308,0
4328,47,West,Salaried,Retail,2025Q4,29532.0,689.0,20.83,93.93,40.57,41539.0,0.1383,0.54159,1
4329,46,North,Salaried,Healthcare,2025Q2,50260.0,765.0,43.34,92.95,73.73,187312.0,0.3443,0.66975,0
4330,28,West,SelfEmployed,Retail,2024Q4,72130.0,659.0,24.59,34.77,94.69,81072.0,0.3009,0.46469,0
4331,41,South,Salaried,Retail,2024Q4,83840.0,746.0,54.25,5.0,88.91,62151.0,0.5024,0.31477,0
4332,41,North,SelfEmployed,Transport,2025Q4,65682.0,683.0,62.91,57.81,78.81,39594.0,0.3503,0.76019,0
4333,28,South,Salaried,Transport,2025Q4,65000.0,600.0,22.65,83.02,83.2,84556.0,0.442,0.78594,1
4334,21,East,SelfEmployed,Manufacturing,2025Q1,107679.0,691.0,19.64,34.19,62.93,62642.0,0.4276,0.26093,0
4335,58,South,Salaried,Manufacturing,2025Q4,109717.0,800.0,62.52,89.08,56.39,389474.0,0.3414,0.65641,1
4336,33,North,Salaried,Transport,2025Q4,69390.0,672.0,31.68,34.94,60.27,74286.0,0.4822,0.36576,0
4337,29,East,Salaried,Manufacturing,2025Q1,70147.0,697.0,36.08,59.92,44.48,100463.0,0.294,0.44318,1
4338,48,West,Business,Transport,2025Q3,72824.0,710.0,23.26,69.98,74.86,46888.0,0.3434,0.49667,0
4339,26,South,Salaried,Manufacturing,2025Q3,135444.0,721.0,35.52,36.09,49.62,72255.0,0.358,0.27792,0
4340,67,North,Salaried,Construction,2025Q1,80424.0,795.0,23.88,36.7,81.96,101101.0,0.2483,0.19854,0
4341,43,South,Salaried,Transport,2025Q1,119275.0,666.0,49.96,47.3,50.45,38345.0,0.2106,0.55151,0
4342,68,North,Salaried,Healthcare,2025Q3,98300.0,711.0,39.93,80.17,52.55,110782.0,0.1952,0.60007,0
4343,56,West,SelfEmployed,Healthcare,2025Q3,77378.0,752.0,57.28,14.08,92.65,80077.0,0.2242,0.3885,0
4344,37,West,SelfEmployed,Transport,2025Q3,63815.0,671.0,28.76,61.83,45.8,14864.0,0.3335,0.45758,0
4345,29,East,Salaried,Retail,2025Q3,99480.0,714.0,40.34,65.96,67.44,130191.0,0.3866,0.56426,0
4346,32,South,Business,Healthcare,2025Q2,60347.0,764.0,25.57,55.21,43.45,102920.0,0.1988,0.22916,0
4347,42,West,SelfEmployed,Retail,2025Q1,70337.0,681.0,66.07,89.23,44.97,86393.0,0.3564,0.82288,0
4348,32,East,SelfEmployed,Healthcare,2024Q4,96471.0,700.0,41.32,59.18,74.84,46900.0,0.3192,0.58366,0
4349,26,West,Salaried,IT,2025Q2,73985.0,647.0,20.41,62.11,74.69,410722.0,0.4613,0.55282,0
4350,64,East,SelfEmployed,IT,2024Q4,70126.0,762.0,26.37,58.98,50.62,48452.0,0.2894,0.27451,0
4351,29,West,Salaried,Transport,2024Q4,72301.0,719.0,14.97,69.98,87.99,9019.0,0.5402,0.46725,0
4352,57,East,Salaried,Healthcare,2025Q4,62832.0,687.0,11.67,17.19,78.62,105045.0,0.4414,0.19251,0
4353,23,South,SelfEmployed,Construction,2025Q1,91237.0,693.0,41.56,85.48,56.53,66511.0,0.31,0.68728,0
4354,54,West,Salaried,Retail,2025Q2,80906.0,710.0,30.23,8.82,53.66,26637.0,0.2842,0.16196,0
4355,28,South,Salaried,Healthcare,2025Q1,46096.0,728.0,67.83,62.67,81.49,61266.0,0.4563,0.74964,1
4356,30,East,SelfEmployed,Transport,2025Q3,67813.0,674.0,20.28,60.39,80.35,69772.0,0.3099,0.50767,0
4357,67,North,SelfEmployed,Retail,2025Q1,70824.0,678.0,57.63,23.73,48.19,43089.0,0.3546,0.42989,0
4358,61,East,Salaried,Manufacturing,2024Q4,70649.0,696.0,28.96,8.66,59.21,79013.0,0.2887,0.18382,0
4359,62,East,SelfEmployed,Transport,2025Q3,94977.0,718.0,23.41,17.5,51.92,93796.0,0.2832,0.15085,0
4360,63,North,Salaried,Healthcare,2025Q1,62445.0,798.0,68.18,29.45,56.18,70801.0,0.2032,0.34022,0
4361,29,North,Salaried,Construction,2025Q1,147597.0,666.0,58.15,84.39,55.82,38338.0,0.5143,0.81227,0
4362,34,East,SelfEmployed,Manufacturing,2024Q4,114639.0,619.0,47.84,82.02,93.68,101525.0,0.3026,0.88473,0
4363,57,West,Salaried,Transport,2025Q3,114518.0,787.0,51.83,10.75,81.26,23560.0,0.3661,0.23984,0
4364,47,South,Salaried,Healthcare,2024Q4,54158.0,662.0,69.48,31.03,82.9,97196.0,0.4089,0.71303,0
4365,61,North,Salaried,IT,2025Q1,29236.0,791.0,45.59,85.04,55.26,90752.0,0.5128,0.5242,1
4366,52,East,Salaried,Healthcare,2025Q2,71523.0,778.0,16.11,26.3,40.03,62848.0,0.2829,0.08426,0
4367,24,North,Salaried,IT,2025Q2,87338.0,740.0,13.89,94.64,43.2,51148.0,0.0736,0.404,0
4368,22,South,SelfEmployed,IT,2025Q4,75951.0,777.0,50.0,28.12,70.41,30966.0,0.3609,0.29822,0
4369,53,North,SelfEmployed,Transport,2025Q2,66754.0,609.0,49.46,71.52,55.7,50389.0,0.4099,0.79135,0
4370,41,North,Salaried,Healthcare,2025Q3,36475.0,636.0,54.89,42.54,50.61,41380.0,0.2851,0.61877,0
4371,21,North,SelfEmployed,Healthcare,2025Q4,63196.0,726.0,16.53,17.26,42.73,36104.0,0.4158,0.10558,0
4372,64,South,Salaried,IT,2025Q3,73923.0,689.0,66.69,27.96,88.17,31476.0,0.3501,0.64856,0
4373,31,North,Salaried,Retail,2025Q2,67616.0,667.0,43.07,65.76,73.01,183466.0,0.3078,0.68925,0
4374,21,South,SelfEmployed,Manufacturing,2025Q2,67474.0,754.0,48.97,35.34,45.91,124848.0,0.5091,0.29021,0
4375,66,South,Salaried,Construction,2025Q1,60043.0,724.0,12.09,59.37,82.15,404189.0,0.3115,0.35115,0
4376,31,South,Salaried,Healthcare,2025Q3,121371.0,768.0,67.66,23.5,81.57,86260.0,0.5488,0.44993,0
4377,27,South,Salaried,Manufacturing,2024Q4,97711.0,690.0,43.76,45.37,55.92,121088.0,0.354,0.46739,0
4378,22,West,Salaried,Manufacturing,2025Q1,103900.0,709.0,43.8,51.1,50.36,69546.0,0.2502,0.44381,0
4379,35,North,SelfEmployed,Retail,2025Q3,86819.0,795.0,66.61,42.15,84.77,210728.0,0.1213,0.51656,0
4380,28,South,Salaried,Manufacturing,2025Q4,46623.0,639.0,65.76,22.81,58.13,70535.0,0.4929,0.59862,0
4381,67,North,Salaried,Healthcare,2025Q3,98461.0,705.0,23.22,46.54,86.61,144654.0,0.4646,0.40542,1
4382,46,North,Salaried,Transport,2025Q4,113706.0,662.0,65.87,67.36,42.4,83287.0,0.4455,0.7504,1
4383,60,East,Salaried,Transport,2025Q4,117351.0,803.0,54.2,91.84,67.46,265092.0,0.5041,0.64745,0
4384,62,East,Salaried,Manufacturing,2025Q2,95591.0,842.0,11.13,76.06,49.88,52189.0,0.5656,0.16044,0
4385,55,West,Salaried,Healthcare,2024Q4,80025.0,722.0,24.39,19.53,76.96,163333.0,0.0933,0.21452,0
4386,66,East,SelfEmployed,Healthcare,2025Q3,79953.0,737.0,34.78,29.54,94.85,67791.0,0.1376,0.35615,0
4387,61,West,Business,IT,2024Q4,92970.0,704.0,44.97,12.09,62.69,40727.0,0.3163,0.28037,0
4388,61,North,Salaried,Retail,2025Q4,38975.0,702.0,52.08,17.21,45.52,70554.0,0.4674,0.30111,0
4389,41,North,Salaried,Construction,2025Q2,95964.0,715.0,22.61,27.56,57.47,15158.0,0.3846,0.19984,0
4390,58,North,Salaried,IT,2024Q4,67858.0,636.0,60.2,22.96,89.03,140700.0,0.3849,0.67459,0
4391,28,North,Business,Construction,2025Q1,135237.0,746.0,60.74,24.23,82.12,116572.0,0.2966,0.4475,1
4392,63,South,Business,Healthcare,2025Q4,72488.0,656.0,48.1,25.77,52.77,276239.0,0.2485,0.43349,0
4393,52,East,Salaried,Transport,2025Q1,84863.0,691.0,65.27,32.06,92.45,37294.0,0.3383,0.67303,0
4394,28,North,SelfEmployed,IT,2024Q4,83618.0,712.0,58.78,16.3,74.22,43458.0,0.3195,0.42303,1
4395,64,West,Salaried,Manufacturing,2024Q4,62697.0,668.0,23.3,30.01,49.24,30209.0,0.2961,0.25789,0
4396,30,West,Salaried,Manufacturing,2024Q4,91433.0,743.0,57.92,66.96,71.48,94460.0,0.4255,0.65491,0
4397,43,South,Salaried,Construction,2025Q3,88552.0,684.0,67.19,26.28,64.82,54683.0,0.3488,0.56811,0
4398,24,North,Salaried,Healthcare,2025Q4,105570.0,769.0,18.26,20.47,85.08,41046.0,0.4031,0.15274,0
4399,68,North,Salaried,Transport,2025Q4,98011.0,662.0,68.72,11.09,58.93,96769.0,0.3366,0.50656,1
4400,58,North,Salaried,Construction,2025Q4,84679.0,701.0,11.5,50.0,88.12,158197.0,0.4324,0.35668,1
4401,50,North,Salaried,Transport,2025Q3,59530.0,651.0,41.33,80.78,84.66,78779.0,0.2175,0.80547,0
4402,61,South,Salaried,Retail,2024Q4,60257.0,764.0,56.43,10.31,77.1,52305.0,0.1803,0.28803,0
4403,43,North,Salaried,Transport,2024Q4,121425.0,693.0,57.43,53.81,54.22,166076.0,0.3096,0.60782,0
4404,25,South,Salaried,Manufacturing,2025Q1,82179.0,679.0,54.08,63.56,93.37,61213.0,0.4417,0.78193,0
4405,41,West,Salaried,IT,2025Q3,131914.0,700.0,41.76,58.32,70.18,60581.0,0.3065,0.56638,0
4406,26,East,Salaried,IT,2025Q2,59544.0,704.0,49.06,83.99,89.91,104722.0,0.5941,0.80032,0
4407,69,West,Salaried,IT,2025Q3,134845.0,732.0,52.0,82.98,51.87,45252.0,0.2277,0.65789,0
4408,37,North,Salaried,Transport,2025Q1,56412.0,740.0,39.67,10.16,94.09,149815.0,0.3268,0.27652,0
4409,45,South,Salaried,Manufacturing,2025Q1,69040.0,702.0,45.74,37.48,84.88,38473.0,0.1296,0.51732,0
4410,44,East,Salaried,Transport,2025Q1,91054.0,708.0,60.78,65.37,92.21,47712.0,0.5273,0.78213,0
4411,42,North,Salaried,Healthcare,2024Q4,104938.0,539.0,28.77,90.72,51.68,32638.0,0.3355,0.84467,0
4412,33,North,Salaried,Manufacturing,2025Q2,96952.0,685.0,41.39,77.42,63.69,133820.0,0.0675,0.6795,0
4413,37,East,SelfEmployed,Manufacturing,2025Q1,32172.0,789.0,10.51,20.89,45.37,188824.0,0.3121,0.06348,0
4414,34,East,Salaried,Transport,2025Q4,65690.0,735.0,51.25,30.13,47.53,65723.0,0.05,0.31565,0
4415,54,South,Salaried,Transport,2024Q4,51362.0,651.0,21.72,73.72,55.62,99969.0,0.4963,0.55508,0
4416,46,South,Salaried,IT,2025Q2,45467.0,689.0,38.86,47.43,92.34,94537.0,0.2407,0.58108,0
4417,39,South,Salaried,Manufacturing,2025Q4,79594.0,677.0,22.61,54.26,76.7,90014.0,0.3549,0.46699,0
4418,46,North,Salaried,IT,2025Q2,27211.0,769.0,11.41,59.81,57.3,32524.0,0.2611,0.20526,0
4419,23,South,Salaried,Healthcare,2025Q2,104998.0,763.0,38.99,14.3,92.5,46240.0,0.326,0.25134,1
4420,22,North,Salaried,Retail,2025Q4,98620.0,667.0,35.49,82.04,80.69,124496.0,0.4464,0.74829,1
4421,48,North,Business,IT,2025Q3,120485.0,711.0,35.51,82.68,89.88,171339.0,0.3014,0.71017,0
4422,22,West,Salaried,Transport,2025Q2,53334.0,648.0,22.53,47.14,91.0,142116.0,0.4169,0.5345,0
4423,42,East,Salaried,Construction,2025Q3,55794.0,676.0,66.83,61.42,81.29,73984.0,0.05,0.81084,0
4424,27,East,Salaried,Retail,2025Q2,106304.0,678.0,10.21,64.39,53.37,128220.0,0.1972,0.35347,0
4425,24,South,Business,Healthcare,2025Q4,108195.0,671.0,63.49,22.08,94.81,24929.0,0.3563,0.64745,0
4426,69,South,SelfEmployed,Transport,2025Q2,113716.0,730.0,54.21,15.13,57.88,17785.0,0.2638,0.29563,0
4427,58,North,Salaried,Retail,2025Q1,108854.0,784.0,20.32,6.86,76.94,27924.0,0.4909,0.09637,0
4428,59,North,SelfEmployed,Transport,2025Q1,85479.0,707.0,38.33,87.16,86.46,527046.0,0.4504,0.74506,0
4429,40,North,Salaried,IT,2025Q2,68498.0,652.0,69.33,36.11,49.63,313226.0,0.5136,0.64827,1
